Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2020-01-26,14,34.29134372537332
2020-01-26,15,32.38457476434637
2020-01-26,16,39.24828801151466
2020-01-26,17,37.70017937314576
2020-01-26,18,36.37358050477737
2020-01-26,19,35.84440577138006
2020-01-26,20,37.26902329694457
2020-01-26,21,33.37966076525854
2020-01-26,22,16.752686021925555
2020-01-26,23,10.447948994929819
2020-01-26,24,10.824877187734455
2020-01-27,1,11.15836231290182
2020-01-27,2,13.312871261995907
2020-01-27,3,15.585969218719534
2020-01-27,4,18.05100211165998
2020-01-27,5,31.04825387761971
2020-01-27,6,40.42763037750165
2020-01-27,7,46.37342272632627
2020-01-27,8,51.12065833448205
2020-01-27,9,52.76770615570935
2020-01-27,10,58.191937059712465
2020-01-27,11,60.41477848616415
2020-01-27,12,61.62797132453355
2020-01-27,13,62.506341789432774
2020-01-27,14,63.16259769676449
2020-01-27,15,59.25859189551669
2020-01-27,16,50.77587500889464
2020-01-27,17,49.89911516261863
2020-01-27,18,49.84803584122545
2020-01-27,19,51.333834770545735
2020-01-27,20,51.18150016050792
2020-01-27,21,51.71210817989953
2020-01-27,22,51.09708315260406
2020-01-27,23,39.28214251121032
2020-01-27,24,24.3510892735479
2020-01-28,1,21.074172081892893
2020-01-28,2,19.127613585230243
2020-01-28,3,21.12896737528307
2020-01-28,4,21.129646908775054
2020-01-28,5,29.221138851782058
2020-01-28,6,37.76201062094421
2020-01-28,7,40.3859877332959
2020-01-28,8,54.126581586627445
2020-01-28,9,64.98041885831425
2020-01-28,10,64.37885271982591
2020-01-28,11,69.4326581242424
2020-01-28,12,70.87632047535102
2020-01-28,13,73.93439609313265
2020-01-28,14,72.88385837875512
2020-01-28,15,77.53227138835804
2020-01-28,16,73.57634724060658
2020-01-28,17,70.98354629437218
2020-01-28,18,65.08265747869235
2020-01-28,19,63.284762539032464
2020-01-28,20,62.97704809178095
2020-01-28,21,63.39341633048139
2020-01-28,22,52.219264575604214
2020-01-28,23,41.118442603756996
2020-01-28,24,21.619769645178586
2020-01-29,1,17.811269044276216
2020-01-29,2,16.751794573723405
2020-01-29,3,17.259248856102207
2020-01-29,4,21.910046853535153
2020-01-29,5,31.362516967085906
2020-01-29,6,40.70844420899637
2020-01-29,7,61.63045329846757
2020-01-29,8,73.60988894803592
2020-01-29,9,73.79938968662405
2020-01-29,10,75.47650091797186
2020-01-29,11,76.72170240409865
2020-01-29,12,74.27267442915455
2020-01-29,13,70.83569988688164
2020-01-29,14,72.2371729787539
2020-01-29,15,77.52991128477768
2020-01-29,16,80.3904933888136
2020-01-29,17,78.74774618833635
2020-01-29,18,76.2634674494121
2020-01-29,19,79.36480748143437
2020-01-29,20,72.47470443012821
2020-01-29,21,72.00240939155407
2020-01-29,22,69.37135206835943
2020-01-29,23,53.357356190414265
2020-01-29,24,39.075909507091396
2020-01-30,1,32.61099675679526
2020-01-30,2,35.4042645998392
2020-01-30,3,38.79231630764894
2020-01-30,4,38.77878981130975
2020-01-30,5,49.57552101640044
2020-01-30,6,69.74605593502764
2020-01-30,7,78.57133670436347
2020-01-30,8,91.82530025068095
2020-01-30,9,90.50656573743223
2020-01-30,10,85.61495291842171
2020-01-30,11,87.64106672592685
2020-01-30,12,85.12001443454393
2020-01-30,13,73.4171507039579
2020-01-30,14,68.23798803545543
2020-01-30,15,63.111097497286494
2020-01-30,16,63.380751965785755
2020-01-30,17,62.62543399058239
2020-01-30,18,68.59203290823184
2020-01-30,19,74.2980880819228
2020-01-30,20,72.48120224362665
2020-01-30,21,76.42211105586529
2020-01-30,22,73.33138912792158
2020-01-30,23,65.67686090563625
2020-01-30,24,62.25507500643302
2020-01-31,1,43.107403947940654
2020-01-31,2,36.92183188525442
2020-01-31,3,37.97395453769974
2020-01-31,4,40.97943854463676
2020-01-31,5,51.03001734497895
2020-01-31,6,57.816931175876206
2020-01-31,7,69.9921061880312
2020-01-31,8,67.26421596801187
2020-01-31,9,67.05423895603386
2020-01-31,10,63.29463206820944
2020-01-31,11,64.17304439044929
2020-01-31,12,67.94599111234032
2020-01-31,13,64.45056579135641
2020-01-31,14,68.93336989722069
2020-01-31,15,77.9895439621899
2020-01-31,16,86.9636854099084
2020-01-31,17,81.01444362773586
2020-01-31,18,81.70878280061285
2020-01-31,19,86.79245489741365
2020-01-31,20,84.19848039705757
2020-01-31,21,84.92110046732395
2020-01-31,22,73.95401593275645
2020-01-31,23,67.23342971161009
2020-01-31,24,49.22166599827823
2020-02-01,1,38.1402596993231
2020-02-01,2,29.888053811088596
2020-02-01,3,26.58678553761329
2020-02-01,4,27.22916852886714
2020-02-01,5,32.07853997339969
2020-02-01,6,34.32607583768981
2020-02-01,7,35.024864045904586
2020-02-01,8,37.23885337280986
2020-02-01,9,39.67762206725293
2020-02-01,10,42.44611216891978
2020-02-01,11,49.737020911063
2020-02-01,12,54.300520756471606
2020-02-01,13,47.674840585035085
2020-02-01,14,36.79079133580763
2020-02-01,15,25.165168261115152
2020-02-01,16,29.225884317816057
2020-02-01,17,28.093522359563107
2020-02-01,18,31.026925605770472
2020-02-01,19,30.392901709668017
2020-02-01,20,31.938457816033996
2020-02-01,21,24.91097874097382
2020-02-01,22,18.50018957980827
2020-02-01,23,15.538517013540744
2020-02-01,24,8.010865347700681
2020-02-02,1,7.2583047227348505
2020-02-02,2,6.526087074269254
2020-02-02,3,6.672766129926973
2020-02-02,4,6.71889168978013
2020-02-02,5,6.70898023662827
2020-02-02,6,6.608154330553063
2020-02-02,7,6.730034027680797
2020-02-02,8,9.048110221437376
2020-02-02,9,9.038786362527734
2020-02-02,10,12.914768347828398
2020-02-02,11,16.190374825056644
2020-02-02,12,19.01804055120174
2020-02-02,13,20.563966471826063
2020-02-02,14,20.69465137287989
2020-02-02,15,26.567446377078937
2020-02-02,16,30.372854222132297
2020-02-02,17,31.035211265945527
2020-02-02,18,32.64563064868627
2020-02-02,19,28.886630587856345
2020-02-02,20,19.746716892422413
2020-02-02,21,14.155657309138213
2020-02-02,22,11.575176255067078
2020-02-02,23,12.125140725282101
2020-02-02,24,12.386841367184532
2020-02-03,1,7.346016940803283
2020-02-03,2,6.69700723347752
2020-02-03,3,8.76421047400043
2020-02-03,4,10.757829196255198
2020-02-03,5,17.63130611024852
2020-02-03,6,27.658335761577668
2020-02-03,7,34.05617992483405
2020-02-03,8,39.101103699344314
2020-02-03,9,42.14966909775296
2020-02-03,10,46.766385317546536
2020-02-03,11,51.25834798903127
2020-02-03,12,49.72657761882615
2020-02-03,13,50.21228522444446
2020-02-03,14,52.90789039520445
2020-02-03,15,47.878398125595915
2020-02-03,16,45.8370756095641
2020-02-03,17,45.12899116795367
2020-02-03,18,42.56498562831741
2020-02-03,19,45.381691122219785
2020-02-03,20,42.97996688892505
2020-02-03,21,31.836292079009045
2020-02-03,22,28.96752862713023
2020-02-03,23,27.636994706881424
2020-02-03,24,18.918631294613714
2020-02-04,1,15.817638935466453
2020-02-04,2,18.423345869653577
2020-02-04,3,16.387960736981842
2020-02-04,4,19.779609517287795
2020-02-04,5,22.241909972515586
2020-02-04,6,28.12948034300836
2020-02-04,7,30.28257235737517
2020-02-04,8,29.091274408985196
2020-02-04,9,28.67354664796464
